beds,baths,area,price,county
1.0,2.0,56.577480490523975,1280000, Dubai Marina
2.0,3.0,118.82199925678188,1500000, Jumeirah Beach Residence (JBR)
4.0,5.0,226.58862876254182,1588888, Arabian Ranches 3
1.0,2.0,77.75919732441471,429999, Dubailand
1.0,2.0,117.70717205499815,1115828, Jumeirah Village Circle (JVC)
0.6,1.0,62.05871423262728,490000, Motor City
3.0,3.0,179.85878855444074,1781000, Serena
0.6,1.0,44.964697138610184,240000, International City
4.0,6.0,492.3820141211446,2100000, Jumeirah Village Circle (JVC)
2.0,2.0,84.726867335563,850000, Dubai Sports City
2.0,2.0,105.35117056856188,1500000, The Lagoons
1.0,2.0,74.32181345224824,875000, Jumeirah Lake Towers (JLT)
5.0,6.0,525.3623188405797,4199850, Mudon
1.0,1.0,83.70494240059458,599999, Jumeirah Lake Towers (JLT)
4.0,6.0,290.7840951319212,2100000, Jumeirah Village Circle (JVC)
3.0,3.0,679.9516908212561,2799000, Jumeirah Park
1.0,2.0,71.99925678186548,440000, Dubai Silicon Oasis
1.0,2.0,65.03158677071721,599999, Al Furjan
0.6,1.0,42.920847268673356,420000, Dubai Sports City
1.0,2.0,76.08695652173914,1229000, The Views
0.6,1.0,39.576365663322186,730000, Business Bay
1.0,2.0,92.62356001486437,999000, DIFC
1.0,2.0,44.77889260497957,708888, Dubai Hills Estate
3.0,3.0,88.81456707543664,1319000, Meydan City
1.0,1.0,130.06317354143442,1190000, Old Town
2.0,2.0,183.01746562616128,850000, Dubailand
2.0,2.0,134.15087328130807,1600000, Jumeirah Village Circle (JVC)
1.0,2.0,68.37606837606837,1090700, Dubailand
4.0,5.0,230.6763285024155,1757888, Arabian Ranches 3
6.0,6.0,781.6796729840208,11000000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,71.90635451505017,758828, Jumeirah Village Circle (JVC)
7.0,7.0,557.9710144927536,10007888, Arabian Ranches
0.6,1.0,41.527313266443706,400000, Dubai World Central
2.0,3.0,139.07469342251952,2930000, Jumeirah Beach Residence (JBR)
3.0,5.0,314.9386845039019,2450000, Jumeirah Village Circle (JVC)
4.0,3.0,294.50018580453366,1548000, Town Square
4.0,5.0,802.6755852842809,6000000, Jumeirah Islands
4.0,5.0,168.89632107023414,7500000, Palm Jumeirah
2.0,3.0,371.98067632850245,20325000, The World Islands
3.0,3.0,143.99851356373097,1450000, Town Square
1.0,2.0,76.27276105536976,950000, Meydan City
0.6,1.0,42.08472686733557,420000, Jumeirah Village Circle (JVC)
3.0,5.0,222.96544035674472,2600000, DAMAC Hills (Akoya by DAMAC)
3.0,3.0,151.33779264214047,2526888, The Lagoons
2.0,1.0,111.8543292456336,999000, Dubai Marina
4.0,6.0,436.17614269788186,4500000, Jumeirah Golf Estate
1.0,1.0,81.66109253065775,2000000, Dubai Marina
2.0,3.0,131.82831661092533,1050000, Jumeirah Village Circle (JVC)
1.0,2.0,94.01709401709402,1000000, Jumeirah Lake Towers (JLT)
2.0,3.0,151.89520624303233,1450000, Dubai Marina
2.0,2.0,137.77406168710516,950000, Jumeirah Village Circle (JVC)
3.0,4.0,252.97287253808994,1850000, DAMAC Hills (Akoya by DAMAC)
2.0,3.0,116.40654031958381,1650000, Business Bay
1.0,2.0,45.893719806763286,731888, Dubai Hills Estate
1.0,1.0,81.1965811965812,2194496, Palm Jumeirah
0.6,1.0,52.95429208472687,999000, Palm Jumeirah
1.0,2.0,90.11519881085098,520000, Discovery Gardens
0.6,1.0,48.03047194351542,751828, Mohammad Bin Rashid City
2.0,3.0,120.77294685990339,1249999, Jumeirah Beach Residence (JBR)
4.0,4.0,464.97584541062804,25240000, Palm Jumeirah
2.0,2.0,84.35525826830175,910888, Town Square
2.0,3.0,96.98996655518395,840000, Bur Dubai
1.0,2.0,76.45856558900037,500000, Jumeirah Village Circle (JVC)
0.6,1.0,34.37383872166481,280000, Dubai Production City (IMPZ)
1.0,2.0,57.599405425492385,515000, International City
1.0,2.0,74.97212931995541,1300888, Dubai Harbour
1.0,1.0,70.41991824600521,750000, Jumeirah Lake Towers (JLT)
7.0,7.0,3158.67707172055,98000000, Emirates Hills
4.0,6.0,353.77183203270164,2600000, Mudon
2.0,3.0,158.7699739873653,3700000, Palm Jumeirah
3.0,3.0,119.65811965811966,675000, International City
6.0,7.0,896.9713861018209,14550000, Dubai Hills Estate
0.6,1.0,50.631735414344114,499999, DAMAC Hills (Akoya by DAMAC)
3.0,4.0,222.96544035674472,1400000, Arabian Ranches 3
4.0,5.0,312.8948346339651,3600000, Dubai Hills Estate
1.0,2.0,76.7372723894463,700000, Jumeirah Village Circle (JVC)
2.0,3.0,92.99516908212561,1549888, Dubai Hills Estate
5.0,4.0,450.48309178743966,6195000, Arabian Ranches
2.0,3.0,127.46191007060573,1300000, Dubai Marina
4.0,5.0,241.82460052025272,2200000, Mudon
4.0,4.0,401.70940170940173,2495000, Green Community
4.0,5.0,239.68784838350058,2499999, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,114.45559271646229,1300000, Old Town
4.0,4.0,225.65960609438872,1600000, Town Square
2.0,3.0,134.429580081754,995000, Al Furjan
3.0,4.0,204.38498699368265,3300000, Business Bay
3.0,5.0,378.39093273875886,5600000, Palm Jumeirah
0.6,1.0,40.13377926421405,370000, Dubai Production City (IMPZ)
2.0,2.0,149.47974730583428,1985000, DIFC
3.0,4.0,390.18952062430327,2199000, The Springs
1.0,1.0,58.342623560014864,698000, Dubai Science Park
4.0,5.0,355.5369751021925,1800000, Jumeirah Village Circle (JVC)
2.0,2.0,98.2905982905983,1100000, The Greens
5.0,6.0,547.1943515421776,4700000, The Meadows
2.0,3.0,115.57041991824602,1489999, Old Town
3.0,4.0,423.2627276105537,4990000, Palm Jumeirah
3.0,3.0,222.68673355629878,3332000, DAMAC Hills (Akoya by DAMAC)
2.0,2.0,140.93273875882574,1600000, The Greens
1.0,2.0,71.07023411371237,599000, Jumeirah Village Circle (JVC)
0.6,1.0,33.537718320327016,685900, Business Bay
6.0,7.0,1219.713861018209,8900000, Jumeirah Golf Estate
5.0,6.0,502.78706800445934,3500000, Al Furjan
1.0,2.0,93.83128948346341,1100000, Al Furjan
2.0,3.0,138.42437755481234,950000, Dubai Marina
3.0,5.0,252.97287253808994,4500000, DIFC
4.0,4.0,595.1319212188778,17910000, Palm Jumeirah
1.0,2.0,88.25715347454478,1360999, Jumeirah Beach Residence (JBR)
2.0,3.0,115.29171311780009,750000, Jumeirah Village Circle (JVC)
3.0,3.0,259.0115198810851,3000000, The Lakes
2.0,2.0,123.65291713117801,1100000, The Greens
1.0,2.0,67.53994797473058,728819, Jumeirah Village Circle (JVC)
3.0,4.0,258.9186176142698,3895000, Al Barari
5.0,6.0,836.1204013377927,6950000, Jumeirah Golf Estate
3.0,4.0,207.4507617985879,1625000, Dubailand
3.0,3.0,185.8045336306206,1000000, Dubai South
2.0,3.0,128.2051282051282,2400000, The Hills
4.0,5.0,603.864734299517,7699000, Jumeirah Islands
2.0,2.0,118.45039018952063,1400000, Dubai Marina
3.0,4.0,344.2028985507247,4309000, Jumeirah
4.0,5.0,387.4024526198439,4195000, The Meadows
3.0,4.0,204.38498699368265,1750000, Serena
6.0,6.0,457.4507617985879,6900000, The Meadows
4.0,4.0,297.28725380899294,3249800, Mohammad Bin Rashid City
0.6,1.0,37.904124860646604,340000, Liwan
0.6,1.0,44.593088071348944,247000, International City
4.0,5.0,308.9000371609067,3500000, The Lakes
3.0,5.0,284.55964325529544,2599999, Jumeirah Park
1.0,2.0,124.30323299888518,1750000, Palm Jumeirah
5.0,5.0,371.42326272761056,3699999, The Meadows
2.0,3.0,90.11519881085098,1200000, Meydan City
2.0,3.0,134.70828688219993,1000000, Mirdif
3.0,4.0,184.41099962839095,1769000, DAMAC Hills (Akoya by DAMAC)
1.0,1.0,57.04199182460052,690000, Dubai Science Park
5.0,6.0,493.1252322556671,5999999, Arabian Ranches
1.0,2.0,95.41062801932368,890000, Jumeirah Lake Towers (JLT)
0.6,1.0,51.18914901523598,420000, DAMAC Hills (Akoya by DAMAC)
3.0,2.0,206.15013006317355,1999950, Arabian Ranches
4.0,4.0,225.65960609438872,1575150, Town Square
0.6,1.0,43.19955406911929,800000, Dubai Marina
1.0,1.0,68.561872909699,680000, The Greens
3.0,4.0,306.577480490524,1350000, Jumeirah Village Circle (JVC)
1.0,2.0,89.00037160906727,850000, Dubai Marina
2.0,3.0,112.04013377926422,700000, Downtown Jebel Ali
2.0,3.0,222.96544035674472,2550000, Palm Jumeirah
0.6,1.0,41.43441099962839,439000, Jumeirah Village Circle (JVC)
3.0,2.0,208.65849126718695,2200000, The Springs
3.0,4.0,193.9799331103679,1395000, Al Furjan
1.0,2.0,69.67670011148273,450000, Dubai Sports City
6.0,7.0,501.1148272017837,5600000, Arabian Ranches
4.0,2.0,243.21813452248236,2750000, The Lakes
4.0,5.0,306.577480490524,2100000, Jumeirah Village Circle (JVC)
2.0,3.0,130.52768487551097,1385000, Jumeirah Beach Residence (JBR)
2.0,3.0,127.36900780379042,1500000, Dubai Marina
4.0,4.0,250.8361204013378,2079000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,85.93459680416203,518450, Dubai Sports City
2.0,3.0,118.1716833890747,1200000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,86.39910813823857,758828, Jumeirah Village Circle (JVC)
3.0,5.0,361.20401337792646,3999999, Dubai Marina
5.0,6.0,250.8361204013378,2400000, Dubai Hills Estate
4.0,5.0,294.2214790040877,3600000, DAMAC Hills (Akoya by DAMAC)
1.0,1.0,60.200668896321076,920000, Business Bay
3.0,5.0,255.4812337421033,1550000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,94.01709401709402,1250000, DIFC
2.0,3.0,103.58602749907098,1494888, Dubai Hills Estate
0.6,1.0,45.05759940542549,460570, Jumeirah Village Circle (JVC)
1.0,2.0,188.12709030100336,2153000, Al Barari
2.0,2.0,122.44518766257897,1899999, Dubai Marina
4.0,5.0,623.8387216648086,8950000, Palm Jumeirah
1.0,2.0,80.63916759568934,710000, DAMAC Hills (Akoya by DAMAC)
7.0,7.0,2043.8498699368265,34950000, Dubai Hills Estate
1.0,2.0,182.46005202526942,1800000, Al Barari
1.0,2.0,69.67670011148273,399999, Al Warsan
1.0,2.0,72.74247491638796,790000, Jumeirah Village Circle (JVC)
0.6,1.0,40.876997398736535,325000, Dubai Sports City
3.0,4.0,206.98625046451136,10899888, Dubai Hills Estate
2.0,2.0,157.00483091787441,1550000, The Springs
4.0,4.0,244.70457079152732,2634000, Dubailand
3.0,4.0,286.9751021924935,2500000, Jumeirah Lake Towers (JLT)
2.0,3.0,98.2905982905983,925000, Jumeirah Village Circle (JVC)
1.0,2.0,102.65700483091788,1135000, Jumeirah Beach Residence (JBR)
2.0,3.0,143.3481976960238,1600000, Dubai Marina
0.6,1.0,35.02415458937198,1150000, Palm Jumeirah
3.0,4.0,162.11445559271647,1552706, Mohammad Bin Rashid City
3.0,4.0,183.38907469342254,2750000, The Views
1.0,2.0,98.47640282422891,1375000, Business Bay
5.0,6.0,743.2181345224824,6000000, Al Barsha
2.0,2.0,119.56521739130436,1500000, Dubai Marina
3.0,4.0,246.1910070605723,2867373, Al Furjan
5.0,5.0,450.48309178743966,4999999, Arabian Ranches
1.0,2.0,76.08695652173914,520000, Dubai Silicon Oasis
2.0,2.0,94.48160535117057,775000, Dubai South
2.0,2.0,113.24786324786325,880000, Dubai Marina
3.0,4.0,179.20847268673356,2400000, Jumeirah Beach Residence (JBR)
0.6,1.0,37.99702712746191,340000, Liwan
3.0,4.0,344.2028985507247,3600000, Jumeirah
1.0,2.0,183.8535860274991,2200000, Al Barari
1.0,2.0,91.50873281308064,764049, Jumeirah Village Circle (JVC)
2.0,3.0,67.16833890746935,1038888, Dubai Hills Estate
5.0,6.0,501.6722408026756,3200000, Jumeirah Village Circle (JVC)
1.0,2.0,120.0297287253809,4775613, The World Islands
6.0,7.0,3163.322185061316,98000000, Emirates Hills
3.0,4.0,198.06763285024155,1300000, Town Square
1.0,2.0,79.61724266072093,915000, Arjan
0.6,1.0,66.42512077294687,700000, Business Bay
6.0,6.0,457.4507617985879,6950000, The Meadows
4.0,6.0,938.312894834634,36499000, Palm Jumeirah
3.0,4.0,230.11891490152362,3000000, Palm Jumeirah
1.0,2.0,180.78781122259383,1150000, Jumeirah Village Circle (JVC)
0.6,1.0,44.500185804533636,699999, Business Bay
3.0,2.0,464.5113340765515,2550000, The Springs
3.0,4.0,207.4507617985879,1625000, Dubailand
1.0,2.0,120.21553325901152,900000, Dubai Marina
1.0,2.0,82.032701597919,849999, Business Bay
4.0,4.0,371.6090672612412,1850000, Jumeirah Village Circle (JVC)
2.0,3.0,108.60274990709775,540000, Dubai Production City (IMPZ)
4.0,6.0,271.36752136752136,2195000, Jumeirah Beach Residence (JBR)
4.0,5.0,354.4221479004088,3200000, Nad Al Sheba
4.0,5.0,400.31586770717206,3900000, Arabian Ranches 2
1.0,1.0,74.32181345224824,470000, Downtown Jebel Ali
1.0,2.0,79.89594946116685,1400000, DIFC
2.0,3.0,250.8361204013378,1940000, Jumeirah Village Circle (JVC)
2.0,2.0,131.73541434411,2000000, The Views
3.0,3.0,160.99962839093274,1277900, Dubailand
2.0,3.0,148.7365291713118,2047888, Dubai Hills Estate
0.6,1.0,47.844667409884806,520000, Business Bay
1.0,2.0,60.47937569676701,420000, Jumeirah Village Circle (JVC)
2.0,3.0,184.31809736157564,1100000, Jumeirah Village Circle (JVC)
1.0,2.0,66.88963210702342,1000000, Dubai Marina
0.6,1.0,38.74024526198439,399000, Jumeirah Village Circle (JVC)
5.0,5.0,324.0431066518023,4460888, Arabian Ranches 2
1.0,2.0,73.11408398364921,1100000, Business Bay
4.0,4.0,387.4024526198439,3400000, The Meadows
4.0,5.0,356.0014864362691,2875000, Dubai Silicon Oasis
2.0,2.0,109.25306577480491,1150000, Jumeirah Lake Towers (JLT)
4.0,6.0,312.7090301003345,4783888, Dubai Hills Estate
2.0,2.0,93.08807134894091,600000, Jumeirah Village Circle (JVC)
0.6,1.0,39.576365663322186,530000, Business Bay
1.0,2.0,76.45856558900037,520000, Jumeirah Village Circle (JVC)
6.0,7.0,1300.7246376811595,17000000, Umm Suqeim
2.0,3.0,124.86064659977704,1300000, Jumeirah Village Circle (JVC)
3.0,3.0,146.59977703455965,2162888, Dubai Hills Estate
3.0,4.0,233.5562987736901,2986907, Jumeirah Village Circle (JVC)
1.0,1.0,97.64028242289112,799000, Barsha Heights (Tecom)
3.0,4.0,172.2408026755853,2500000, Dubai Marina
4.0,4.0,321.53474544778896,2900000, Jumeirah Park
2.0,2.0,250.65031586770718,2500000, Jumeirah Village Circle (JVC)
0.6,1.0,28.428093645484953,420000, Jumeirah Village Circle (JVC)
4.0,4.0,221.75771088814568,1925000, Dubai Hills Estate
3.0,3.0,209.03010033444818,2200000, Jumeirah Beach Residence (JBR)
1.0,2.0,125.88257153474545,1430000, Jumeirah Lake Towers (JLT)
2.0,3.0,153.56744704570792,1850000, Dubai Marina
2.0,3.0,185.0613154960981,1950000, Jumeirah Lake Towers (JLT)
4.0,5.0,485.4143441099963,3500000, The Villa
4.0,3.0,246.1910070605723,2578888, Arabian Ranches 2
0.6,1.0,51.09624674842066,500000, Dubai Production City (IMPZ)
1.0,2.0,44.221479004087705,704000, Dubai Hills Estate
2.0,3.0,330.26755852842814,1700000, Arabian Ranches
6.0,6.0,1114.8272017837237,35000000, Emirates Hills
0.6,1.0,39.76217019695281,428830, Jumeirah Village Circle (JVC)
2.0,2.0,121.7948717948718,1225000, The Views
0.6,1.0,54.81233742103308,530000, DAMAC Hills (Akoya by DAMAC)
6.0,7.0,1765.1430694908956,28000000, Emirates Hills
4.0,5.0,380.8063916759569,4000000, The Meadows
1.0,2.0,46.915644741731704,748888, Dubai Hills Estate
3.0,4.0,269.41657376439986,1900000, Jumeirah Heights
2.0,3.0,159.97770345596433,1500000, The Views
4.0,5.0,236.15756224451877,1381888, Dubai South
1.0,2.0,75.80824972129321,550000, Dubailand
1.0,1.0,68.6547751765143,760000, Business Bay
1.0,1.0,65.867707172055,430000, Dubai Residence Complex
1.0,1.0,69.76960237829803,710000, The Greens
0.6,1.0,48.77369007803791,465000, Jumeirah Village Circle (JVC)
0.6,1.0,44.964697138610184,253000, International City
4.0,5.0,522.2036417688591,7400000, Jumeirah Village Circle (JVC)
0.6,1.0,30.37904124860647,345000, Town Square
4.0,4.0,387.4024526198439,4800000, The Meadows
2.0,2.0,82.49721293199555,780000, Town Square
6.0,7.0,782.0512820512821,17000000, DAMAC Hills (Akoya by DAMAC)
2.0,3.0,134.429580081754,1200000, Jumeirah Village Circle (JVC)
3.0,4.0,151.61649944258642,2649999, The Lagoons
2.0,3.0,125.60386473429952,2050000, Old Town
3.0,3.0,174.47045707915274,1794000, Serena
2.0,2.0,128.76254180602007,1150000, Dubai Marina
3.0,2.0,148.17911557041992,1550000, Dubai Marina
3.0,4.0,148.64362690449647,890000, Dubai Silicon Oasis
4.0,4.0,275.26941657376443,5000000, Mohammad Bin Rashid City
1.0,2.0,63.08063916759569,425000, International City
1.0,1.0,71.99925678186548,500000, Dubai Silicon Oasis
1.0,2.0,89.83649201040505,1307392, Al Barari
6.0,7.0,603.864734299517,9200000, The Lakes
4.0,5.0,457.5436640654032,22258000, Palm Jumeirah
0.6,1.0,51.932367149758456,960000, Dubai Marina
3.0,5.0,243.03232998885176,1800000, Reem
2.0,3.0,179.95169082125605,6532000, Jumeirah
6.0,6.0,739.9665551839465,10812778, Jumeirah Golf Estate
4.0,3.0,312.3374210330732,4058888, Arabian Ranches 2
0.6,1.0,50.260126347082874,800000, Dubai Marina
5.0,7.0,538.8331475287997,3200000, Jumeirah Village Circle (JVC)
1.0,2.0,84.54106280193237,925000, Meydan City
3.0,4.0,143.3481976960238,1163964, Dubai Silicon Oasis
2.0,3.0,118.45039018952063,900000, Dubailand
6.0,7.0,769.7881828316612,11800000, Dubai Hills Estate
3.0,3.0,185.8045336306206,1350000, Arabian Ranches 3
1.0,2.0,88.3500557413601,1336059, Mohammad Bin Rashid City
1.0,2.0,97.08286882199926,1150000, Dubai Marina
1.0,2.0,73.11408398364921,1103422, Business Bay
1.0,2.0,77.29468599033817,806828, Jumeirah Village Circle (JVC)
5.0,6.0,315.96060943887034,4422000, DAMAC Hills (Akoya by DAMAC)
5.0,6.0,353.0286138981791,5344000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,78.68821999256782,670000, Jumeirah Village Circle (JVC)
4.0,6.0,543.4782608695652,6850000, Jumeirah Islands
3.0,5.0,207.54366406540322,2650000, Jumeirah Beach Residence (JBR)
1.0,2.0,75.90115198810851,725000, Arjan
3.0,3.0,202.52694165737645,2599000, Dubai Marina
3.0,3.0,213.768115942029,3750000, Jumeirah Beach Residence (JBR)
3.0,3.0,308.80713489409146,2900000, Arabian Ranches
0.6,1.0,36.41768859160164,335000, Al Furjan
2.0,3.0,108.60274990709775,1164425, Jumeirah Village Circle (JVC)
5.0,6.0,393.62690449646976,4300000, Dubai Hills Estate
2.0,3.0,111.48272017837236,565000, Liwan
0.6,1.0,35.581568190263845,395000, Meydan City
3.0,3.0,208.93719806763286,2470000, DAMAC Hills (Akoya by DAMAC)
5.0,5.0,407.7480490523969,3495000, Arabian Ranches
3.0,4.0,334.4481605351171,2050000, DAMAC Hills (Akoya by DAMAC)
3.0,5.0,309.3645484949833,1400000, Jumeirah Village Circle (JVC)
4.0,6.0,306.577480490524,1600000, Jumeirah Village Circle (JVC)
1.0,2.0,68.09736157562244,950000, Dubai Silicon Oasis
0.6,1.0,30.471943515421778,573999, Business Bay
3.0,3.0,325.15793385358603,3306888, Dubai Hills Estate
2.0,2.0,94.7603121516165,890000, Al Barsha
1.0,2.0,92.71646228167968,450000, Jumeirah Village Circle (JVC)
3.0,4.0,276.8487551096247,2300000, Dubai Marina
2.0,2.0,98.66220735785954,1019828, Jumeirah Village Circle (JVC)
4.0,3.0,246.1910070605723,2550000, Arabian Ranches 2
6.0,5.0,457.4507617985879,4599999, The Meadows
3.0,5.0,381.27090301003346,5794000, Dubai Festival City
2.0,3.0,97.17577108881457,1850000, Business Bay
3.0,4.0,210.88814567075437,2750000, Dubai Marina
2.0,3.0,159.97770345596433,1250000, Jumeirah Lake Towers (JLT)
2.0,3.0,84.35525826830175,1285990, Business Bay
2.0,2.0,92.9022668153103,1100000, Mudon
5.0,5.0,579.0598290598291,10995000, Jumeirah Golf Estate
2.0,2.0,116.96395392047566,1599950, Dubai Marina
5.0,4.0,459.0301003344482,5500000, The Meadows
1.0,1.0,86.30620587142327,600000, Dubai Silicon Oasis
1.0,2.0,103.95763656633223,1100000, Business Bay
2.0,3.0,133.96506874767746,1825000, Old Town
2.0,3.0,151.89520624303233,1325000, Dubai Marina
1.0,2.0,78.96692679301376,1500000, Nad Al Sheba
0.6,1.0,39.39056112969157,450000, Al Furjan
1.0,2.0,84.26235600148644,1150000, Jumeirah Lake Towers (JLT)
4.0,5.0,319.95540691192866,2550000, Dubailand
6.0,6.0,804.6265328874025,9500000, Arabian Ranches
2.0,3.0,109.43887030843553,1200000, Jumeirah Lake Towers (JLT)
1.0,1.0,122.81679672984022,700000, Jumeirah Village Circle (JVC)
3.0,4.0,282.70159791898925,2500000, The Springs
1.0,2.0,76.45856558900037,750000, Dubai Marina
0.6,1.0,33.16610925306578,360000, Dubailand
5.0,5.0,397.90040876997404,4200000, Dubai Hills Estate
6.0,6.0,485.8788554440729,7500000, Arabian Ranches
2.0,2.0,98.56930509104423,765000, Dubai Sports City
3.0,4.0,213.67521367521368,2100000, Jumeirah Lake Towers (JLT)
0.6,1.0,37.904124860646604,500000, Jumeirah Village Circle (JVC)
7.0,8.0,836.1204013377927,18727750, Dubai Hills Estate
2.0,2.0,122.7238944630249,1125000, The Greens
1.0,2.0,120.40133779264215,1750000, Palm Jumeirah
4.0,3.0,453.9204756596061,3300000, Motor City
0.6,1.0,47.65886287625418,700000, Business Bay
1.0,2.0,81.75399479747307,581050, Jumeirah Village Circle (JVC)
2.0,3.0,167.59568933481978,1019970, Dubai South
1.0,2.0,99.86993682645857,850000, Jumeirah Village Circle (JVC)
2.0,2.0,92.71646228167968,1390888, Dubai Hills Estate
2.0,3.0,178.18654775176515,8850000, Palm Jumeirah
1.0,2.0,95.03901895206243,675410, Jumeirah Village Circle (JVC)
3.0,3.0,290.41248606466,2550000, The Springs
1.0,1.0,64.19546636937942,633785, Jumeirah Village Circle (JVC)
5.0,7.0,1179.8587885544407,8300000, Al Barari
7.0,7.0,1177.6291341508734,8610000, Al Barari
0.6,1.0,57.41360089186176,1175508, Business Bay
2.0,3.0,132.75733927907842,960000, Dubai Silicon Oasis
2.0,3.0,154.40356744704573,2121000, Dubai Festival City
0.6,1.0,36.88219992567819,430819, Jumeirah Village Circle (JVC)
4.0,5.0,588.9074693422519,10500000, Al Barari
2.0,3.0,165.83054626532888,2000000, Jumeirah Lake Towers (JLT)
1.0,2.0,82.21850613154962,800000, DAMAC Hills (Akoya by DAMAC)
3.0,5.0,197.88182831661095,4194000, Bluewaters Island
2.0,4.0,680.0445930880713,2000000, Jumeirah Village Circle (JVC)
2.0,3.0,168.33890746934227,1957000, DAMAC Hills (Akoya by DAMAC)
2.0,4.0,213.67521367521368,1640000, Jumeirah Heights
1.0,2.0,79.89594946116685,1100000, Business Bay
1.0,1.0,78.96692679301376,1047000, Arjan
1.0,2.0,85.19137866963955,780000, Dubai Marina
3.0,3.0,204.57079152731328,2065000, Arabian Ranches 2
5.0,6.0,339.9293942772204,7200000, Palm Jumeirah
2.0,3.0,149.8513563730955,2650000, Mohammad Bin Rashid City
1.0,1.0,51.09624674842066,325000, Liwan
2.0,2.0,135.63730955035302,1779000, Dubai Marina
1.0,1.0,69.58379784466742,687000, Jumeirah Village Circle (JVC)
7.0,7.0,2972.5938312894837,37742888, Dubai Hills Estate
2.0,3.0,116.3136380527685,1700000, Old Town
7.0,8.0,1129.970271274619,95420000, Palm Jumeirah
3.0,4.0,154.03195837978447,1450000, International City
1.0,2.0,73.48569305091044,900000, Dubai Marina
3.0,2.0,235.97175771088817,2200000, Arabian Ranches
1.0,2.0,44.500185804533636,538888, Town Square
1.0,2.0,43.84986993682646,801000, Business Bay
0.6,1.0,37.904124860646604,450000, Al Furjan
3.0,4.0,157.9338535860275,1089636, Akoya Oxygen
3.0,5.0,389.07469342251954,4500000, Palm Jumeirah
1.0,1.0,67.81865477517651,1100000, Mina Rashid
3.0,3.0,257.71088814567076,2299999, The Springs
3.0,3.0,247.30583426235603,1650000, Al Furjan
4.0,4.0,232.25566703827576,2800000, Umm Suqeim
3.0,3.0,174.65626161278337,1460000, Jumeirah Beach Residence (JBR)
1.0,2.0,81.75399479747307,850000, Dubai Marina
3.0,3.0,218.04162021553327,1900000, Reem
1.0,2.0,68.28316610925307,661000, Jumeirah Village Circle (JVC)
5.0,5.0,382.19992567818656,3450000, Nad Al Sheba
3.0,3.0,222.96544035674472,1558000, Serena
3.0,4.0,237.2723894463025,1750000, Reem
2.0,3.0,143.99851356373097,1150000, Barsha Heights (Tecom)
1.0,1.0,78.68821999256782,750000, Dubai World Central
2.0,3.0,104.23634336677816,1355000, Mudon
5.0,6.0,520.2526941657377,5650000, DAMAC Hills (Akoya by DAMAC)
1.0,2.0,68.93348197696024,720828, Jumeirah Village Circle (JVC)
1.0,2.0,102.09959123002602,1400000, Business Bay
3.0,4.0,310.9438870308436,1429000, Reem
3.0,4.0,187.94128576737273,1430000, Arabian Ranches 3
2.0,2.0,127.64771460423636,1070000, Jumeirah Golf Estate
1.0,2.0,78.96692679301376,780000, Jumeirah Village Circle (JVC)
3.0,4.0,241.54589371980677,2320000, The Springs
2.0,3.0,160.07060572277965,1200000, Jumeirah Lake Towers (JLT)
0.6,1.0,34.74544778892605,540000, Jumeirah Lake Towers (JLT)
6.0,5.0,501.20772946859904,8735888, Arabian Ranches
1.0,1.0,70.97733184689707,800000, The Greens
1.0,2.0,90.57971014492755,550000, Jumeirah Village Circle (JVC)
0.6,1.0,46.45113340765515,365000, Jumeirah Village Circle (JVC)
2.0,4.0,136.65923448532146,1200000, DAMAC Hills (Akoya by DAMAC)
2.0,2.0,133.77926421404683,1400000, The Greens
6.0,6.0,485.8788554440729,5950000, Arabian Ranches
1.0,2.0,86.95652173913044,537970, Dubai Sports City
5.0,6.0,466.09067261241177,5500000, DAMAC Hills (Akoya by DAMAC)
0.6,1.0,34.2809364548495,550000, Dubai Marina
1.0,2.0,62.2445187662579,345000, International City
2.0,3.0,165.73764399851356,1750000, Jumeirah Lake Towers (JLT)
2.0,2.0,118.91490152359718,1699999, Jumeirah Beach Residence (JBR)
0.6,1.0,44.221479004087705,340000, Dubai Sports City
2.0,2.0,199.83277591973246,4000000, Jumeirah Beach Residence (JBR)
3.0,4.0,164.9944258639911,1100000, Al Furjan
1.0,2.0,70.79152731326644,950000, Dubai Marina
3.0,5.0,286.60349312523226,2350000, Jumeirah Lake Towers (JLT)
3.0,5.0,213.768115942029,1600888, Mudon
5.0,5.0,529.5429208472688,3800000, The Villa
2.0,2.0,128.29803047194352,2008888, Dubai Harbour
0.6,1.0,38.08992939427722,425000, Al Furjan
1.0,2.0,70.69862504645114,980000, Jumeirah Beach Residence (JBR)
2.0,3.0,143.99851356373097,2150000, Dubai Marina
1.0,2.0,88.44295800817541,1250000, Business Bay
1.0,1.0,84.44816053511707,515000, Jumeirah Village Circle (JVC)
5.0,6.0,449.92567818654777,3500000, DAMAC Hills (Akoya by DAMAC)
5.0,6.0,740.0594574507619,10819219, Jumeirah Golf Estate
2.0,3.0,137.0308435525827,1128107, Jumeirah Village Circle (JVC)
5.0,5.0,557.5994054254924,6825000, Jumeirah Golf Estate
